longitude,latitude,median_income,kmeans_cluster,dbscan_cluster
-118.04,34.11,5.0,0,0
-118.04,34.11,7.1885,0,0
-118.05,34.11,5.1509,0,0
-118.04,34.13,6.0878,0,0
-118.04,34.12,5.2249,0,0
-118.04,34.12,6.5989,0,0
-118.04,34.12,5.6916,0,0
-118.05,34.12,3.55,0,0
-118.06,34.12,3.6639,0,0
-118.06,34.12,4.5667,0,0
-118.06,34.12,4.1875,0,0
-118.05,34.11,3.2596,0,0
-118.06,34.11,2.7656,0,0
-118.06,34.11,3.0854,0,0
-118.04,34.1,4.8017,0,0
-118.05,34.1,4.7931,0,0
-118.06,34.1,3.8646,0,0
-118.06,34.1,4.3523,0,0
-118.06,34.1,3.5761,0,0
-118.06,34.1,3.6995,0,0
-118.04,34.1,4.1488,0,0
-118.04,34.09,4.6211,0,0
-118.05,34.1,4.2321,0,0
-118.05,34.1,4.0179,0,0
-118.06,34.09,4.0625,0,0
-118.06,34.1,4.8594,0,0
-118.06,34.09,3.244,0,0
-118.06,34.09,4.2898,0,0
-118.07,34.09,2.5474,0,0
-118.07,34.09,4.0987,0,0
-118.08,34.09,2.9196,0,0
-118.08,34.09,3.7222,0,0
-118.08,34.09,3.7066,0,0
-118.04,34.09,3.8304,0,0
-118.04,34.08,4.037,0,0
-118.04,34.09,2.8333,0,0
-118.05,34.09,3.5268,0,0
-118.02,34.09,3.4286,0,0
-118.02,34.08,3.6944,0,0
-118.02,34.09,2.6917,0,0
-118.03,34.09,2.8029,0,0
-118.03,34.08,2.4464,0,0
-118.0,34.1,3.4005,0,0
-118.01,34.09,3.6094,0,0
-118.01,34.1,3.8085,0,0
-118.01,34.1,3.4609,0,0
-118.0,34.08,3.994,0,0
-118.01,34.08,3.6531,0,0
-118.02,34.08,2.6071,0,0
-118.01,34.08,4.275,0,0
-118.01,34.09,3.1944,0,0
-118.0,34.08,4.6467,0,0
-118.02,34.08,2.3333,0,0
-118.03,34.08,3.25,0,0
-118.03,34.08,2.9688,0,0
-118.04,34.07,2.3611,0,0
-118.05,34.08,2.0433,0,0
-118.05,34.08,2.7254,0,0
-118.05,34.08,2.4914,0,0
-118.06,34.08,2.5119,0,0
-118.06,34.08,3.4202,0,0
-118.06,34.08,3.2569,0,0
-118.07,34.08,3.2312,0,0
-118.07,34.07,3.125,0,0
-118.07,34.08,2.806,0,0
-118.05,34.07,3.2373,0,0
-118.06,34.07,2.3929,0,0
-118.03,34.07,3.1042,0,0
-118.03,34.06,2.1453,0,0
-118.04,34.07,3.8125,0,0
-118.04,34.07,2.3098,0,0
-118.01,34.07,2.9334,0,0
-118.01,34.06,2.7721,0,0
-118.01,34.07,2.2559,0,0
-118.02,34.07,2.3236,0,0
-118.03,34.06,2.4706,0,0
-118.03,34.06,2.1094,0,0
-118.03,34.06,2.4875,0,0
-118.04,34.06,2.1383,0,0
-118.04,34.06,3.1875,0,0
-118.04,34.06,3.2132,0,0
-118.05,34.06,2.1781,0,0
-118.05,34.06,2.1406,0,0
-118.05,34.06,3.023,0,0
-118.06,34.06,2.5763,0,0
-118.06,34.06,1.9189,0,0
-118.07,34.07,3.5156,0,0
-118.08,34.07,3.29,0,0
-118.07,34.06,2.5985,0,0
-118.04,34.05,2.6579,0,0
-118.05,34.05,3.7279,0,0
-118.06,34.04,2.6288,0,0
-118.03,34.06,2.5445,0,0
-118.04,34.05,3.0536,0,0
-118.04,34.04,3.0,0,0
-118.04,34.04,3.5,0,0
-118.05,34.04,4.2917,0,0
-118.06,34.03,2.375,0,0
-118.02,34.06,2.2577,0,0
-118.02,34.05,2.5562,0,0
-118.03,34.05,2.7955,0,0
-118.03,34.05,3.5129,0,0
-118.01,34.05,2.1602,0,0
-118.02,34.05,2.3611,0,0
-118.02,34.05,3.0625,0,0
-118.02,34.04,2.8821,0,0
-118.09,34.18,10.2289,0,0
-118.07,34.17,7.8588,0,0
-118.07,34.17,5.5418,0,0
-118.07,34.17,5.7051,0,0
-118.1,34.18,7.7108,0,0
-118.11,34.19,9.532,0,0
-118.12,34.19,8.7835,0,0
-118.11,34.2,6.827,0,0
-118.13,34.2,6.4288,0,0
-118.13,34.19,4.7269,0,0
-118.13,34.21,6.1824,0,0
-118.13,34.2,5.6629,0,0
-118.13,34.2,4.9312,0,0
-118.13,34.19,2.92,0,0
-118.14,34.19,4.73,0,0
-118.14,34.2,5.0953,0,0
-118.15,34.2,3.7932,0,0
-118.15,34.2,4.1518,0,0
-118.15,34.2,4.5,0,0
-118.15,34.21,5.4727,0,0
-118.15,34.19,3.2216,0,0
-118.15,34.19,3.6094,0,0
-118.16,34.19,4.25,0,0
-118.16,34.2,3.8203,0,0
-118.18,34.22,5.9845,0,0
-118.19,34.22,9.8413,0,0
-118.21,34.22,8.3695,0,0
-118.18,34.2,8.72,0,0
-118.19,34.2,7.419,0,0
-118.19,34.21,6.553,0,0
-118.2,34.21,7.8375,0,0
-118.2,34.21,6.7571,0,0
-118.21,34.21,4.7734,0,0
-118.22,34.23,8.4802,0,0
-118.21,34.22,9.2463,0,0
-118.22,34.22,7.0059,0,0
-118.23,34.22,5.9771,0,0
-118.21,34.2,6.3794,0,0
-118.2,34.2,6.987,0,0
-118.18,34.19,15.0001,0,1
-118.19,34.19,15.0001,0,1
-118.2,34.19,15.0001,0,1
-118.18,34.17,9.0702,0,0
-118.18,34.16,9.4987,0,0
-118.15,34.18,2.2328,0,0
-118.15,34.17,2.0278,0,0
-118.16,34.18,1.8932,0,0
-118.16,34.18,2.4135,0,0
-118.16,34.17,3.1741,0,0
-118.17,34.18,2.8472,0,0
-118.15,34.18,3.3125,0,0
-118.16,34.19,2.2326,0,0
-118.16,34.19,3.5887,0,0
-118.17,34.18,4.375,0,0
-118.17,34.19,4.0985,0,0
-118.13,34.19,4.0714,0,0
-118.14,34.18,3.5164,0,0
-118.14,34.19,3.7222,0,0
-118.15,34.19,2.3967,0,0
-118.1,34.18,5.894,0,0
-118.11,34.18,5.9009,0,0
-118.12,34.18,6.3467,0,0
-118.13,34.18,6.4223,0,0
-118.1,34.17,4.7241,0,0
-118.1,34.17,3.2813,0,0
-118.11,34.17,4.99,0,0
-118.11,34.17,3.1115,0,0
-118.12,34.18,3.4777,0,0
-118.13,34.18,5.8309,0,0
-118.12,34.17,2.2692,0,0
-118.12,34.17,3.7159,0,0
-118.13,34.17,3.6094,0,0
-118.14,34.18,3.9688,0,0
-118.14,34.17,4.0524,0,0
-118.14,34.17,2.7148,0,0
-118.14,34.18,3.3068,0,0
-118.14,34.17,2.3,0,0
-118.15,34.18,2.3029,0,0
-118.15,34.16,1.2891,0,0
-118.15,34.16,2.2765,0,0
-118.16,34.16,1.7321,0,0
-118.16,34.17,3.5909,0,0
-118.16,34.16,4.1518,0,0
-118.16,34.16,6.07,0,0
-118.16,34.15,6.6031,0,0
-118.16,34.15,7.3715,0,0
-118.14,34.16,2.575,0,0
-118.14,34.15,1.5156,0,0
-118.15,34.15,1.1667,0,0
-118.15,34.16,1.6921,0,0
-118.15,34.15,2.3654,0,0
-118.14,34.17,2.3062,0,0
-118.14,34.16,2.1377,0,0
-118.15,34.16,1.6887,0,0
-118.15,34.17,1.0846,0,0
-118.13,34.17,3.2898,0,0
-118.14,34.16,2.6217,0,0
-118.14,34.17,2.7201,0,0
-118.13,34.16,2.2095,0,0
-118.13,34.15,2.8125,0,0
-118.14,34.15,1.9923,0,0
-118.14,34.15,0.8438,0,0
-118.14,34.16,2.2174,0,0
-118.12,34.16,2.8631,0,0
-118.13,34.16,2.4817,0,0
-118.13,34.15,2.6038,0,0
-118.12,34.15,2.1763,0,0
-118.12,34.15,3.0119,0,0
-118.13,34.15,3.1875,0,0
-118.13,34.15,2.5903,0,0
-118.12,34.17,4.7098,0,0
-118.13,34.16,4.0,0,0
-118.13,34.16,3.6719,0,0
-118.13,34.16,2.5664,0,0
-118.09,34.17,4.3083,0,0
-118.1,34.16,4.2386,0,0
-118.1,34.17,3.4811,0,0
-118.12,34.17,3.0417,0,0
-118.11,34.16,5.4223,0,0
-118.11,34.16,4.2065,0,0
-118.11,34.16,3.4583,0,0
-118.11,34.15,2.6172,0,0
-118.11,34.15,3.6474,0,0
-118.12,34.15,3.4167,0,0
-118.12,34.16,5.0237,0,0
-118.1,34.16,5.3272,0,0
-118.1,34.15,3.0096,0,0
-118.1,34.15,2.7431,0,0
-118.08,34.16,4.5461,0,0
-118.09,34.15,2.2321,0,0
-118.09,34.15,3.5568,0,0
-118.09,34.15,4.3452,0,0
-118.09,34.16,5.0393,0,0
-118.07,34.16,6.4761,0,0
-118.07,34.16,4.2143,0,0
-118.07,34.15,3.4087,0,0
-118.07,34.14,3.375,0,0
-118.08,34.15,0.4999,0,0
-118.08,34.14,3.1729,0,0
-118.08,34.14,6.1159,0,0
-118.08,34.13,8.4546,0,0
-118.08,34.13,7.4185,0,0
-118.08,34.14,3.88,0,0
-118.09,34.14,5.3377,0,0
-118.09,34.15,2.8007,0,0
-118.1,34.14,3.5804,0,0
-118.11,34.14,6.0948,0,0
-118.1,34.14,3.6572,0,0
-118.11,34.14,4.1324,0,0
-118.12,34.14,5.8692,0,0
-118.12,34.14,3.1033,0,0
-118.13,34.13,4.8304,0,0
-118.13,34.14,3.4531,0,0
-118.13,34.14,3.2643,0,0
-118.14,34.14,3.6997,0,0
-118.14,34.14,2.9511,0,0
-118.15,34.14,3.875,0,0
-118.15,34.14,2.3,0,0
-118.15,34.14,1.625,0,0
-118.16,34.14,8.2435,0,0
-118.16,34.14,7.4817,0,0
-118.17,34.14,11.7894,0,0
-118.18,34.13,7.9213,0,0
-118.18,34.13,6.1953,0,0
-118.18,34.14,7.7116,0,0
-118.15,34.13,4.7298,0,0
-118.15,34.13,4.7344,0,0
-118.16,34.13,7.723,0,0
-118.13,34.13,7.9976,0,0
-118.13,34.12,10.7397,0,0
-118.14,34.13,4.9167,0,0
-118.14,34.13,5.1072,0,0
-118.15,34.13,3.6389,0,0
-118.12,34.13,11.706,0,0
-118.11,34.12,10.6767,0,0
-118.11,34.12,11.5609,0,0
-118.12,34.12,15.0001,0,1
-118.12,34.11,10.2317,0,0
-118.13,34.11,9.1373,0,0
-118.14,34.11,8.1124,0,0
-118.1,34.13,12.4237,0,-1
-118.1,34.13,9.7912,0,0
-118.09,34.12,7.8347,0,0
-118.1,34.12,6.3013,0,0
-118.1,34.12,11.6471,0,0
-118.1,34.13,15.0001,0,1
-118.08,34.13,5.9546,0,0
-118.08,34.12,5.5067,0,0
-118.09,34.12,5.4536,0,0
-118.09,34.12,5.6152,0,0
-118.07,34.13,3.301,0,0
-118.08,34.13,3.5671,0,0
-118.07,34.12,4.1136,0,0
-118.07,34.12,4.2312,0,0
-118.08,34.12,3.6827,0,0
-118.08,34.12,4.2434,0,0
-118.07,34.11,5.0736,0,0
-118.07,34.11,3.1576,0,0
-118.08,34.11,3.9464,0,0
-118.08,34.11,5.5924,0,0
-118.08,34.1,3.0819,0,0
-118.09,34.11,4.6442,0,0
-118.09,34.11,6.5078,0,0
-118.1,34.1,3.75,0,0
-118.1,34.11,6.706,0,0
-118.11,34.11,6.7099,0,0
-118.11,34.1,5.2503,0,0
-118.12,34.11,5.2131,0,0
-118.12,34.1,4.0556,0,0
-118.12,34.1,4.2344,0,0
-118.13,34.1,2.5663,0,0
-118.13,34.09,2.7816,0,0
-118.13,34.1,3.1103,0,0
-118.14,34.09,2.918,0,0
-118.13,34.11,4.825,0,0
-118.13,34.1,3.1975,0,0
-118.14,34.1,2.8919,0,0
-118.14,34.11,5.2292,0,0
-118.15,34.1,3.9485,0,0
-118.15,34.11,7.4111,0,0
-118.15,34.11,3.7895,0,0
-118.15,34.11,4.2981,0,0
-118.15,34.12,3.8427,0,0
-118.15,34.12,3.8529,0,0
-118.15,34.12,3.4018,0,0
-118.15,34.12,6.0199,0,0
-118.16,34.12,5.4165,0,0
-118.17,34.12,4.2944,0,0
-118.15,34.11,3.5875,0,0
-118.15,34.1,3.4559,0,0
-118.16,34.11,4.1661,0,0
-118.16,34.11,3.7235,0,0
-118.17,34.11,3.6406,0,0
-118.17,34.11,4.9676,0,0
-118.17,34.1,8.058,0,0
-118.14,34.1,3.108,0,0
-118.15,34.09,2.8062,0,0
-118.15,34.09,4.4306,0,0
-118.16,34.09,3.1204,0,0
-118.15,34.1,3.1211,0,0
-118.15,34.08,3.125,0,0
-118.15,34.08,3.3988,0,0
-118.14,34.09,2.7483,0,0
-118.14,34.09,2.85,0,0
-118.14,34.08,2.7036,0,0
-118.14,34.08,2.3464,0,0
-118.14,34.08,2.9405,0,0
-118.14,34.07,3.665,0,0
-118.11,34.1,3.3229,0,0
-118.12,34.09,3.2307,0,0
-118.13,34.09,3.0078,0,0
-118.13,34.09,2.2214,0,0
-118.13,34.08,2.575,0,0
-118.09,34.1,2.7436,0,0
-118.1,34.1,2.6553,0,0
-118.09,34.09,2.3462,0,0
-118.1,34.09,4.2833,0,0
-118.1,34.1,3.81,0,0
-118.11,34.1,3.3801,0,0
-118.1,34.1,2.34,0,0
-118.07,34.1,3.4375,0,0
-118.07,34.09,3.6083,0,0
-118.07,34.1,3.2361,0,0
-118.07,34.1,3.3512,0,0
-118.08,34.1,3.5313,0,0
-118.09,34.1,3.6696,0,0
-118.08,34.08,3.9219,0,0
-118.08,34.08,2.9688,0,0
-118.09,34.09,3.0125,0,0
-118.09,34.08,2.6901,0,0
-118.09,34.08,3.0357,0,0
-118.09,34.08,3.1607,0,0
-118.1,34.09,4.875,0,0
-118.1,34.08,2.543,0,0
-118.1,34.08,2.6884,0,0
-118.1,34.09,3.8906,0,0
-118.11,34.08,3.3966,0,0
-118.11,34.08,3.3421,0,0
-118.11,34.08,4.5446,0,0
-118.11,34.07,5.2719,0,0
-118.12,34.09,2.6981,0,0
-118.12,34.08,5.3032,0,0
-118.12,34.08,3.1583,0,0
-118.13,34.08,2.6716,0,0
-118.12,34.08,3.0,0,0
-118.13,34.08,2.5787,0,0
-118.12,34.08,3.2344,0,0
-118.13,34.07,3.085,0,0
-118.12,34.07,3.0592,0,0
-118.12,34.07,2.025,0,0
-118.12,34.06,2.2261,0,0
-118.13,34.06,1.1875,0,0
-118.13,34.07,2.3664,0,0
-118.12,34.06,2.4599,0,0
-118.11,34.07,2.3393,0,0
-118.11,34.06,2.3224,0,0
-118.14,34.07,4.1902,0,0
-118.14,34.06,3.7857,0,0
-118.14,34.06,4.7569,0,0
-118.15,34.07,3.2875,0,0
-118.15,34.07,2.4348,0,0
-118.16,34.07,3.8644,0,0
-118.16,34.07,3.6364,0,0
-118.15,34.07,3.125,0,0
-118.15,34.06,3.505,0,0
-118.16,34.06,6.1509,0,0
-118.16,34.06,5.828,0,0
-118.14,34.05,3.4118,0,0
-118.15,34.05,3.5089,0,0
-118.15,34.05,3.8472,0,0
-118.13,34.06,2.8672,0,0
-118.14,34.06,3.3906,0,0
-118.13,34.05,3.9531,0,0
-118.14,34.05,3.875,0,0
-118.12,34.06,2.5321,0,0
-118.12,34.06,2.4286,0,0
-118.12,34.06,3.1892,0,0
-118.11,34.06,2.1061,0,0
-118.11,34.06,2.8229,0,0
-118.11,34.06,2.9764,0,0
-118.09,34.07,2.5938,0,0
-118.09,34.07,3.2578,0,0
-118.1,34.08,2.5,0,0
-118.1,34.07,2.5964,0,0
-118.11,34.07,3.3088,0,0
-118.1,34.07,2.4931,0,0
-118.1,34.07,2.5104,0,0
-118.09,34.07,3.175,0,0
-118.1,34.07,2.25,0,0
-118.09,34.07,3.0347,0,0
-118.09,34.07,2.3424,0,0
-118.09,34.06,2.6094,0,0
-118.09,34.06,2.629,0,0
-118.08,34.04,4.7222,0,0
-118.09,34.06,2.2083,0,0
-118.1,34.06,2.9524,0,0
-118.1,34.06,3.25,0,0
-118.11,34.06,2.5488,0,0
-118.09,34.05,3.5357,0,0
-118.1,34.05,3.756,0,0
-118.1,34.05,2.913,0,0
-118.09,34.04,3.6512,0,0
-118.09,34.04,6.4385,0,0
-118.11,34.05,5.9941,0,0
-118.11,34.04,5.2446,0,0
-118.12,34.05,3.6625,0,0
-118.12,34.04,5.9214,0,0
-118.13,34.04,3.5833,0,0
-118.13,34.04,3.1083,0,0
-118.14,34.03,4.1375,0,0
-118.15,34.04,2.1944,0,0
-118.14,34.04,3.3214,0,0
-118.14,34.04,3.7109,0,0
-118.14,34.04,2.6146,0,0
-118.11,34.03,3.5272,0,0
-118.13,34.04,4.3646,0,0
-118.12,34.04,4.5795,0,0
-118.12,34.04,4.0938,0,0
-117.93,33.95,7.4597,0,0
-117.95,33.95,6.8189,0,0
-117.95,33.97,8.3474,0,0
-117.97,33.96,7.2472,0,0
-117.98,33.95,6.1898,0,0
-117.98,33.94,5.2851,0,0
-117.99,33.95,10.4835,0,0
-118.0,33.95,6.8109,0,0
-118.01,33.95,5.0861,0,0
-118.0,33.96,9.1541,0,0
-117.99,33.97,10.8034,0,0
-118.05,34.02,2.125,0,0
-118.03,34.01,6.2319,0,0
-118.06,34.02,5.2557,0,0
-118.06,34.01,3.9091,0,0
-118.07,34.01,3.7986,0,0
-118.07,34.01,3.2375,0,0
-118.08,34.01,3.4861,0,0
-118.07,34.0,2.63,0,0
-118.08,34.0,2.9107,0,0
-118.08,34.01,2.5969,0,0
-118.08,34.02,2.9321,0,0
-118.08,34.01,2.7679,0,0
-118.08,34.01,3.2031,0,0
-118.09,34.01,3.5469,0,0
-118.09,34.01,2.0729,0,0
-118.09,34.01,4.3333,0,0
-118.09,34.0,3.045,0,0
-118.09,34.0,4.1458,0,0
-118.09,33.99,3.692,0,0
-118.1,33.99,3.6875,0,0
-118.1,33.99,3.4306,0,0
-118.1,33.99,2.7202,0,0
-118.08,33.98,4.0677,0,0
-118.08,33.98,3.6033,0,0
-118.09,33.98,3.5,0,0
-118.09,33.99,3.5757,0,0
-118.08,33.99,3.6196,0,0
-118.08,33.99,2.5,0,0
-118.08,33.99,2.8152,0,0
-118.08,34.0,0.9817,0,0
-118.07,33.99,4.5595,0,0
-118.07,33.99,3.0577,0,0
-118.07,33.99,3.25,0,0
-118.06,33.98,3.3562,0,0
-118.06,33.98,4.2206,0,0
-118.06,33.98,5.4381,0,0
-118.06,33.98,2.9583,0,0
-118.06,33.98,4.7266,0,0
-118.06,34.0,3.9243,0,0
-118.07,34.0,4.1058,0,0
-118.05,33.99,5.193,0,0
-118.04,33.99,3.2359,0,0
-118.05,33.99,3.7328,0,0
-118.06,33.99,4.375,0,0
-118.06,33.99,3.7833,0,0
-118.06,33.99,3.3611,0,0
-118.06,33.99,4.5478,0,0
-118.04,33.98,3.0,0,0
-118.05,33.98,2.0147,0,0
-118.05,33.98,2.8311,0,0
-118.04,34.0,5.1985,0,0
-118.03,33.99,3.4312,0,0
-118.03,33.98,2.7578,0,0
-118.04,33.98,2.625,0,0
-118.04,33.98,1.9688,0,0
-118.04,33.98,2.3182,0,0
-118.04,33.99,3.6475,0,0
-118.02,33.98,8.6677,0,0
-118.03,33.97,3.8275,0,0
-118.02,33.97,6.148,0,0
-118.01,33.97,6.0648,0,0
-118.0,33.97,6.0663,0,0
-118.01,33.96,5.3054,0,0
-118.02,33.96,4.5446,0,0
-118.02,33.96,4.6226,0,0
-118.03,33.97,4.8152,0,0
-118.03,33.97,4.65,0,0
-118.03,33.97,3.2852,0,0
-118.03,33.97,2.824,0,0
-118.04,33.97,2.6082,0,0
-118.04,33.97,2.5686,0,0
-118.03,33.97,2.593,0,0
-118.02,33.95,4.2917,0,0
-118.02,33.95,4.108,0,0
-118.03,33.96,4.0536,0,0
-118.03,33.96,3.117,0,0
-118.03,33.95,3.6509,0,0
-118.03,33.95,4.1471,0,0
-118.04,33.95,3.8214,0,0
-118.04,33.96,3.225,0,0
-118.04,33.96,3.3214,0,0
-118.05,33.96,2.9714,0,0
-118.04,33.97,3.0491,0,0
-118.05,33.98,4.0379,0,0
-118.05,33.97,3.6,0,0
-118.06,33.97,4.3203,0,0
-118.07,33.98,3.2093,0,0
-118.07,33.98,3.9688,0,0
-118.06,33.97,3.9612,0,0
-118.07,33.97,3.1554,0,0
-118.08,33.97,4.2,0,0
-118.07,33.97,2.4607,0,0
-118.07,33.96,2.6991,0,0
-118.07,33.97,4.8929,0,0
-118.08,33.97,3.9773,0,0
-118.08,33.97,4.6333,0,0
-118.08,33.97,3.5481,0,0
-118.09,33.98,3.6875,0,0
-118.09,33.97,4.1389,0,0
-118.09,33.97,3.7326,0,0
-118.1,33.97,2.9922,0,0
-118.1,33.98,3.4083,0,0
-118.09,33.98,3.1607,0,0
-118.1,33.98,3.5268,0,0
-118.11,33.97,3.6397,0,0
-118.11,33.98,3.3942,0,0
-118.09,33.96,3.3621,0,0
-118.09,33.96,3.425,0,0
-118.09,33.95,4.5,0,0
-118.1,33.96,4.1711,0,0
-118.1,33.96,4.0357,0,0
-118.1,33.97,2.9821,0,0
-118.1,33.96,3.9549,0,0
-118.1,33.96,3.6667,0,0
-118.08,33.95,4.8304,0,0
-118.08,33.95,3.0944,0,0
-118.08,33.96,4.0096,0,0
-118.08,33.96,4.369,0,0
-118.09,33.96,2.7647,0,0
-118.09,33.95,3.5583,0,0
-118.09,33.94,4.0846,0,0
-118.09,33.93,4.5306,0,0
-118.09,33.94,3.8542,0,0
-118.08,33.94,2.4926,0,0
-118.04,33.95,5.2162,0,0
-118.04,33.94,4.625,0,0
-118.04,33.95,4.615,0,0
-118.05,33.95,3.6125,0,0
-118.05,33.94,1.9453,0,0
-118.04,33.93,3.1979,0,0
-118.05,33.93,3.6771,0,0
-118.05,33.93,3.1513,0,0
-118.05,33.92,3.2371,0,0
-118.03,33.93,3.875,0,0
-118.02,33.92,3.7969,0,0
-118.03,33.92,3.0,0,0
-118.03,33.92,3.6731,0,0
-118.04,33.93,4.1667,0,0
-118.04,33.92,3.4907,0,0
-118.04,33.93,4.3849,0,0
-118.04,33.92,3.4219,0,0
-118.02,33.93,4.1312,0,0
-118.03,33.93,5.2736,0,0
-118.03,33.94,4.3542,0,0
-118.03,33.94,3.4861,0,0
-118.04,33.94,4.2051,0,0
-118.03,33.94,3.4792,0,0
-118.01,33.95,4.4318,0,0
-118.02,33.95,4.6184,0,0
-118.02,33.95,4.2292,0,0
-118.01,33.95,4.6923,0,0
-118.02,33.94,5.3016,0,0
-118.02,33.94,3.488,0,0
-118.02,33.95,3.4886,0,0
-117.98,33.94,4.0985,0,0
-117.98,33.93,6.2924,0,0
-117.99,33.93,3.6458,0,0
-117.99,33.94,4.3125,0,0
-117.99,33.94,3.7045,0,0
-118.0,33.94,3.9543,0,0
-118.0,33.94,5.1738,0,0
-118.01,33.94,4.9191,0,0
-118.01,33.94,4.2708,0,0
-118.01,33.93,4.4118,0,0
-118.02,33.93,3.6028,0,0
-117.99,33.93,4.8523,0,0
-118.0,33.93,4.9205,0,0
-118.01,33.93,3.275,0,0
-118.0,33.93,5.0077,0,0
-118.0,33.94,3.75,0,0
-118.01,33.92,5.2305,0,0
-118.01,33.92,5.273,0,0
-118.02,33.92,5.5238,0,0
-118.0,33.92,6.1273,0,0
-118.0,33.91,5.979,0,0
-117.99,33.93,4.375,0,0
-118.0,33.93,3.9575,0,0
-117.98,33.92,5.3668,0,0
-117.99,33.92,4.061,0,0
-117.98,33.91,5.0923,0,0
-117.99,33.9,5.6454,0,0
-117.99,33.9,3.5859,0,0
-118.0,33.89,5.0384,0,0
-118.0,33.89,5.1377,0,0
-118.0,33.9,4.3831,0,0
-118.0,33.9,4.5144,0,0
-118.01,33.9,4.6094,0,0
-118.01,33.89,4.6,0,0
-118.01,33.89,4.2292,0,0
-118.0,33.89,3.9861,0,0
-118.02,33.9,5.5601,0,0
-118.02,33.9,4.4954,0,0
-118.01,33.89,4.6354,0,0
-118.02,33.89,5.0839,0,0
-118.02,33.92,3.2222,0,0
-118.01,33.91,4.2305,0,0
-118.01,33.9,5.125,0,0
-118.02,33.91,5.4236,0,0
-118.02,33.9,3.5938,0,0
-118.03,33.9,3.7308,0,0
-118.02,33.91,5.1155,0,0
-118.02,33.91,4.7861,0,0
-118.03,33.91,3.2143,0,0
-118.03,33.91,4.2437,0,0
-118.03,33.9,5.3184,0,0
-118.04,33.9,0.4999,0,0
-118.09,34.03,5.5,0,0
-118.09,34.02,4.5526,0,0
-118.09,34.02,3.2622,0,0
-118.1,34.02,4.9107,0,0
-118.11,34.02,5.1515,0,0
-118.12,34.02,3.0529,0,0
-118.12,34.03,5.6112,0,0
-118.1,34.01,2.66,0,0
-118.1,34.01,1.3365,0,0
-118.1,34.01,3.4297,0,0
-118.1,34.02,3.0625,0,0
-118.11,34.02,3.95,0,0
-118.11,34.01,2.4605,0,0
-118.12,34.02,2.4286,0,0
-118.12,34.02,1.8906,0,0
-118.13,34.03,3.0212,0,0
-118.13,34.02,2.5852,0,0
-118.13,34.02,2.3359,0,0
-118.13,34.02,2.2813,0,0
-118.13,34.02,2.9044,0,0
-118.14,34.02,2.75,0,0
-118.14,34.03,4.0625,0,0
-118.13,34.03,2.8385,0,0
-118.14,34.03,2.4612,0,0
-118.15,34.02,2.8239,0,0
-118.15,34.03,1.7991,0,0
-118.16,34.03,3.1724,0,0
-118.15,34.03,2.0536,0,0
-118.15,34.03,2.6806,0,0
-118.15,34.04,3.7794,0,0
-118.15,34.04,3.6875,0,0
-118.16,34.04,3.1895,0,0
-118.16,34.04,1.5078,0,0
-118.16,34.04,2.7026,0,0
-118.16,34.04,1.3971,0,0
-118.17,34.03,2.4167,0,0
-118.17,34.04,1.625,0,0
-118.17,34.04,3.5938,0,0
-118.17,34.06,2.1845,0,0
-118.17,34.05,3.1528,0,0
-118.18,34.05,2.7031,0,0
-118.17,34.06,2.5033,0,0
-118.17,34.06,2.475,0,0
-118.18,34.06,0.8941,0,0
-118.19,34.06,2.3125,0,0
-118.18,34.06,2.53,0,0
-118.18,34.05,1.825,0,0
-118.19,34.05,1.9083,0,0
-118.19,34.05,2.7432,0,0
-118.19,34.05,2.4375,0,0
-118.18,34.05,2.8295,0,0
-118.18,34.05,3.75,0,0
-118.18,34.05,3.3333,0,0
-118.18,34.04,1.55,0,0
-118.18,34.04,3.0417,0,0
-118.19,34.04,2.8542,0,0
-118.19,34.04,2.3015,0,0
-118.19,34.05,2.6964,0,0
-118.17,34.04,1.9667,0,0
-118.17,34.04,2.75,0,0
-118.18,34.03,2.9167,0,0
-118.17,34.04,1.75,0,0
-118.17,34.04,2.8167,0,0
-118.17,34.05,3.375,0,0
-118.17,34.05,2.5962,0,0
-118.18,34.04,2.788,0,0
-118.18,34.03,1.1929,0,0
-118.19,34.03,1.7995,0,0
-118.19,34.04,2.1774,0,0
-118.19,34.04,2.1029,0,0
-118.19,34.03,2.6964,0,0
-118.18,34.03,2.239,0,0
-118.19,34.03,1.9719,0,0
-118.18,34.03,2.0764,0,0
-118.19,34.02,1.7801,0,0
-118.18,34.02,2.2813,0,0
-118.18,34.02,2.15,0,0
-118.19,34.02,2.3438,0,0
-118.18,34.02,2.8977,0,0
-118.19,34.02,1.8875,0,0
-118.18,34.02,3.0972,0,0
-118.18,34.02,2.625,0,0
-118.18,34.01,2.3462,0,0
-118.17,34.03,2.1979,0,0
-118.17,34.03,2.2902,0,0
-118.17,34.03,2.761,0,0
-118.18,34.03,2.2991,0,0
-118.17,34.02,2.3077,0,0
-118.17,34.02,1.7813,0,0
-118.17,34.02,2.125,0,0
-118.17,34.02,1.8681,0,0
-118.16,34.03,2.6042,0,0
-118.16,34.03,2.359,0,0
-118.16,34.02,2.1442,0,0
-118.16,34.02,1.7981,0,0
-118.16,34.02,2.6964,0,0
-118.17,34.02,2.45,0,0
-118.16,34.02,1.8715,0,0
-118.15,34.02,2.3438,0,0
-118.15,34.02,2.7022,0,0
-118.16,34.02,2.5313,0,0
